,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10
CROCC,2.11949932437319,2.07619535737529,1.7619834930673,1.73780807252727,2.31457409944966,2.12418954552094,2.56610759517679,2.68204382858361,2.26398261697352,2.48205525978747
MFAP2,8.08585228551399,7.81839660452401,7.18525704895483,6.61060324899913,7.29925797749671,7.60797137898648,8.38779090486639,8.44570251944056,6.5987779083794,7.36497052585528
ATP13A2,3.85932323265218,3.39847965313359,3.6429775924967,3.19180825296125,3.06557286127721,2.52602773118477,3.54007940030341,3.5053375395111,3.57191458706384,2.89455819234105
SDHB,7.15618473478107,6.75495813226291,7.17910132387829,6.90354347458632,7.1009227081819,6.88736613953308,7.46131736830435,7.43127423125559,7.05092190291295,7.11952161790061
PADI2,2.86886022048818,2.27310135226027,3.06985245841294,3.19942074099658,2.87310113710341,2.64230494747556,2.39852871820387,3.00990421460145,3.48825117103206,2.82677184741592
PADI1,0.871810516491677,0.538710642263073,1.20905599109577,1.92450650474339,0.629849581230548,0.0674786357426684,1.78241754296961,2.70881087240592,0.116302336173313,0
PADI3,0.130300036538911,0.0885084033694442,0.397200405468653,0.225580054415007,0,0,0.9742816297638,0.93844759286282,0.255335614898505,0
RCC2,5.16212077626477,4.5968892401647,4.83429138782058,4.55748185514598,4.66899479640048,4.42753729002169,5.29321961252692,5.29299041251746,4.54236085724919,4.04982683248678
ARHGEF10L,3.13548930756408,2.57512968568549,3.55238267633798,3.35068437812526,2.99812802602013,2.35960653839541,3.36209125376831,3.79289189474359,3.21814978353208,2.95721600982394
ACTL8,0.494324583556487,0.149804592695658,0.0701558208153426,0,0,0,6.62262001178204,6.48299651011328,0,0
IGSF21,1.84155304551432,1.35801764903898,1.18422722614598,1.84723711023847,3.0142211074807,2.54545087792709,1.92406304961458,2.20343256563929,0.912377154480613,1.60759156795137
KLHDC7A,0,0.0565750033999168,0.218992730821216,0.174252578107254,0.204139304826635,0,0.148484143998865,0.177358312757677,0.267805732014286,0
ALDH4A1,1.93423039064825,1.44474512051999,2.25386182452007,1.70433194423878,2.16468689480109,1.2953754934531,3.08917261725423,3.28889513890539,2.02146753031275,1.94470806064715
IFFO2,2.21235542545351,1.612211544654,1.56703181554742,1.52944047558058,2.36666091312462,1.6363334161913,1.94651653077673,1.75058556395233,1.24222683702447,1.642308675849
UBR4,3.25917458049705,2.99990037263895,3.16389169550489,3.02953443914948,3.31096113358152,3.26323916006273,3.4373064872295,3.33006433527323,2.95604587183661,3.36693883592233
EMC1,2.54182608043166,2.30453048131077,2.51438648314407,2.47709983937256,2.8579770658551,2.78916646311355,2.54134194657088,2.48325222915232,2.39468735258375,2.74253944192038
MRTO4,5.88316713884292,5.45496780367094,5.74593261408615,5.23487245819839,5.66255364425186,5.85096567869008,5.6461240661451,5.7648013732065,5.23098757721687,5.43901051301947
AKR7A3,6.21549172103378,5.13106791192856,7.06801412934917,5.89383769284479,6.6632187464113,5.41089562905982,5.83106095777397,5.96295279269117,6.80673162509689,5.28719286059354
AKR7A2,5.51243714564701,5.47374613760229,5.11157272730006,5.61280971851307,5.16650996508271,4.56271762000353,6.51079135304966,6.71682150472692,5.98278304708179,6.70812655365262
CAPZB,6.1751353250963,5.98722886428645,6.00904381989201,6.01839305120998,6.17764265897747,6.22529744775585,6.37042384618068,6.33629639838996,6.26337825738729,6.30344687115898
NBL1,5.43669091873082,5.38800373636056,5.85340234424171,5.58940596608967,6.27208127772219,6.02699366471729,5.97950394782825,6.14133416654085,5.7755948768096,5.31547710438875
TMCO4,3.4972458345825,3.28067489299083,3.48829691379677,3.32674825215408,3.00821062681186,3.13950105138248,3.57477729552987,3.53962625894486,3.8673695988126,3.82711945107748
RNF186,5.28794691614985,4.7048967999298,5.0442012113668,4.70684551206356,4.8632979331962,1.81780991669568,4.83881725090296,4.68874740403911,6.20900133193609,4.62297988637164
OTUD3,2.02312471554505,1.69029413946518,1.67900772641241,1.55013498388487,2.11813575466114,1.56594388472608,1.94473690300196,1.88657317309444,1.17344222626446,1.58703244997592
PLA2G2A,5.86206148809645,8.36058011061735,9.98721048179343,9.84247165623424,4.12479038506505,8.6197384590615,9.69845792021172,10.1480953259901,11.2021069672114,10.2278189375008
PLA2G2F,0.330571127674954,0.0224319631677197,0.118539493580943,0.264481094098183,0,0.0260683632721124,1.79665153771477,1.70273090041349,0,0
UBXN10,1.46535456165092,1.23900856847303,1.28527056455454,0.949775457202154,0.974596656299411,1.48230064071268,0.969893800252997,1.02429769973321,1.17511197782808,1.24158583873909
CAMK2N1,5.68672649128819,4.80898340862583,5.83858509760281,5.36873841026636,6.21239403126146,4.90568651990111,4.95764626948822,5.09995780549087,5.01989972891815,4.6190202839902
MUL1,4.77838045298248,4.70348407209157,4.74469953467081,4.68725880386904,4.76626960576868,4.62868396066814,4.73148310090913,4.87697099093619,4.83536021153454,4.83618733137524
CDA,6.03371015002131,6.02999666714784,6.55641819265656,5.75977115982572,6.33907509399209,5.57062419290641,7.20436580783718,7.7206902102364,6.93342762169956,6.4400740383488
PINK1,3.85826418781108,3.62219935217656,3.6331294292963,3.44256506956733,3.52998458098874,3.00349674817991,3.55634220636284,3.61766077838751,3.62878164528126,3.58410846353189
DDOST,8.40437179846668,8.04145563201216,8.40915267743813,7.95831074049268,8.22276420042402,7.9389582107386,8.5639130989996,8.47392724761748,8.27498076068585,8.11053315104023
SH2D5,0,0.0320778873890621,0.0860163539941263,0.0677969598390454,0,0,0.242240274526501,0.372013743557265,0,0
HP1BP3,5.36728275440337,5.36167683375687,5.22167022995394,5.33689132129762,5.58362189606225,5.55782727960843,5.34303864760423,5.40204971931781,5.51893648632688,5.8530335162175
EIF4G3,3.50916070195277,3.448165921785,3.53792858487322,3.37225691371745,3.42528463655158,3.33014476441498,3.51817278071597,3.47738217080936,3.15604229744972,3.54622859268048
ECE1,4.9361616208659,4.96432532203074,4.50553004084181,4.50264529037424,5.20706510214707,5.10680105956132,4.84853900175941,4.5265156271874,5.29958863902962,5.3914925129834
NBPF3,2.70245325126857,2.52083522290473,2.38461279931553,2.40013814796535,2.05380321669543,1.14160692149855,2.32313938702923,1.72738424067015,2.39507224053911,1.59731012453422
ALPL,4.15307409660628,3.69492609520601,2.67020430417526,3.39599086359288,2.99056058948884,3.11792110854587,3.36329262012856,2.89186015738742,3.72512448217505,3.82758108188622
RAP1GAP,1.36434102928893,1.21256227863598,1.95604082790513,1.40819844234376,2.58669006650867,1.0869197435922,2.5353449497614,2.4196103969982,2.59764933343807,1.05747763950073
USP48,4.19360903245411,4.17643630748153,3.81766434253092,3.94069837899902,3.93469078810937,4.0115992432162,4.08639865787448,3.98559232318676,4.08505461475729,4.1524087400788
CELA3B,0,0.0915433402778627,0.562995256300445,0.189273605690968,0,0,0.122715617384479,0.0857227405870906,0.180967051971346,0
CELA3A,0,0,0.201504192169512,0.234003940865306,0,0,0.078282657136578,0,0,0
CDC42,5.33005542608685,5.28479713036759,5.36126941027908,5.41031347323529,5.23147279336835,5.12179750899438,5.14521114671787,5.12228631116406,5.2742079822899,5.45339834970534
WNT4,1.7230027289741,1.50798499307558,1.3343187008772,1.24466559978354,0.498022583786362,0.171491900965417,2.05176948035282,1.14827398583078,1.98748429158735,0
ZBTB40,2.32501723276977,2.26842390665011,2.35014970878986,2.32273372605523,2.16052803754952,2.35321915263398,2.28820588515603,2.25506954412787,2.35267121007444,2.55860082693997
C1QA,9.71017823974672,9.29736814365528,9.68713069765976,10.3792517066585,9.58901073679313,10.1515621608903,9.7572603036599,10.041877772307,9.3277777940536,9.52599649632077
C1QC,11.0406811128382,10.1939460805635,10.8072661278591,11.3883846378415,10.609230057015,11.0536972181727,10.5984773261354,10.8297864836079,10.3945935110815,10.4227156171257
C1QB,10.5019470511882,9.81125504870066,9.91344065903499,10.6679230831302,10.1251742171657,10.6847319570797,9.88044440279201,10.1145629164502,9.66556183157544,9.91742469465625
EPHB2,3.29314979528664,2.3283082226654,3.89557806330253,2.98337325165016,3.1090104632498,2.51304422780271,3.1085171060145,3.32647266486996,2.77000804878677,2.39090449025508
KDM1A,2.40861550680492,2.06041022386049,2.45622230529672,2.09598976946537,2.89208288610938,2.13589368458187,2.4786252483864,2.57893339824221,2.00761974193861,2.1338031153391
LUZP1,4.28117971189843,3.9315184319982,3.72102368627343,3.57353467963993,4.09507487788379,4.00631523242238,4.25857389945394,4.06752399898875,3.94035147497144,4.148076388955
HTR1D,0.240788259242655,0.125899892184258,0.556449674373666,0.295917364697418,0.157718825216726,0,1.23843323014485,1.81888473655998,0.389621601144554,0.873069091765553
HNRNPR,5.72599253720739,5.51427715690984,5.62467766207902,5.5202582176029,5.92440226602343,6.00354644684739,5.7713629269572,5.75571998731463,5.61333162107796,5.82195555359081
ZNF436,2.2661472287343,2.44564376748477,2.21655390478989,1.94180825559535,2.75874681532745,2.34241449105509,2.26717129174917,2.26358589122604,2.39431367076171,2.78886177059379
TCEA3,3.76014276021937,4.58852359545005,5.34713520101813,5.21104002890594,4.79227164653419,3.84315640355863,4.9587531648456,5.00876446913851,6.09177598392486,5.34395284600291
ASAP3,2.12230994919655,2.48315151127315,2.05314031579229,2.46545057226828,2.34312336367497,2.06249214325548,2.61166961323785,2.70466385214388,2.76931340916494,2.98484956737289
E2F2,0.659429411859159,0.453549157094183,0.840504304350997,0.635397839572227,0.0978766717178633,0.379490041629702,0.95508994537413,1.0131963527337,1.16572373021859,0.463593820649809
ID3,10.2326460009259,9.71651428343756,10.0498899293354,10.072699916378,10.7203845732519,10.2621772886486,11.1064452136113,10.7454342359523,10.8239362669524,10.7878437740063
MDS2,1.11304963407611,1.63530426660954,1.1707540605715,1.2755944955955,1.78098391905124,1.87351870609979,1.46925895822096,1.41630438651374,1.56651537541525,1.52567241814597
ELOA,3.53558182566038,3.21725331873923,3.45486914788305,2.96386731088117,3.84866756570623,3.47207924990025,3.17842235123429,3.12745922317872,2.80806845688268,2.9940215724344
PITHD1,6.4567372442042,6.37565449169924,5.58179554030479,6.25377727981545,6.12179237405502,6.13673596833838,6.36213670023004,6.52936458296036,6.30284316969464,6.73360453781102
LYPLA2,6.44884789346878,6.35960773577402,6.90834137961819,6.55526281235806,6.77751947168385,6.34982424276601,6.75568101949972,6.83740182021768,6.79154657480491,6.58875142268811
GALE,5.34452857478363,4.16899402845134,5.3372278138732,4.592015565203,5.29976439968802,4.02288711098113,5.8577037770173,5.92846132340431,5.76253757145504,5.19335804766965
HMGCL,4.39994330852777,3.91203298972372,4.43215521452165,4.19078380586322,4.25199016222072,3.48265996292839,4.53103203902755,4.53579061650651,4.58067856607455,4.58049940774905
FUCA1,6.61701117210049,6.06974425777467,6.73551468308542,6.75552425097977,6.87014622892978,6.39179394913238,6.11608250248365,6.23273432693936,6.92223466697108,6.50519604558006
CNR2,0.330708851993207,0.955242907583552,0.640135306714016,0.973515524823534,0.44796935283682,1.35653828312348,0.603475780611167,0.441621221783791,0.954695052701812,0.836978611363458
PNRC2,6.95424501498487,6.97499149449525,7.02863345072897,6.97211779237674,7.55611211805691,7.36960350275303,6.73337271760418,6.75038848599624,6.99160775415382,7.18823235425357
SRSF10,5.11901797367465,5.03957926244239,5.26003440223536,4.91072606573561,5.29798796643105,5.28640193223398,5.09354636366805,5.12035789439008,5.22190079248718,5.39283256912711
MYOM3,1.1655188820276,0.802842577065717,1.69324859514379,0.845308386191273,0.937701442913493,0.480205091122473,1.77658685155317,1.73234025512491,0.342601704817359,0.377997398300608
IL22RA1,3.77398547549393,2.3657704185849,4.20307122259746,3.03633762238732,4.50088004363443,2.39243623273913,3.85243519941723,3.80584411977013,2.38887852768866,2.22466699077371
IFNLR1,2.77772872279671,2.02988269497433,2.38469125183265,2.19649035861083,2.94014298407566,2.34010478182998,1.97082924628239,2.24506056039682,1.43730668038848,1.62998116119812
GRHL3,1.37284762381724,0.670126499895051,1.09867742708991,0.541483077814102,0.622241286136293,0.287040675651261,1.74659971261929,1.51418841169206,0.56797855242297,0.57067664235144
STPG1,1.46106155127419,1.31131599264053,1.67916667961757,1.41223237919246,1.76027582736231,1.13746221451359,1.4641775770307,1.38805949290816,1.68917507273757,1.55859527497458
NIPAL3,2.66844698724263,2.6636338779896,2.78390926526679,2.79484258849416,2.95863229827908,2.85731309603475,2.5985100123014,2.70011235409249,2.87817446612476,3.15879541557626
RCAN3,3.15328106785343,3.24704609703373,2.77490069822603,3.29076272144758,3.36354713021758,3.56328546741141,2.72514562810498,2.75107951865838,3.23119378017828,3.54014707918749
NCMAP,0.327068794309843,0.226916369861193,0.696489048036885,0.209412115278305,0.944699645805551,0.481698001770075,0.657280405219268,0.84469069992479,0.482463083068751,0
SRRM1,6.20867310918214,6.23080573520882,6.2324053970033,6.28844277586605,6.6574114574915,6.70206682048472,6.06734546137755,6.09529296785092,6.16319135205429,6.47521495229862
CLIC4,6.73749431167801,6.52486089808515,6.06540675520428,6.08870140439601,7.07941238476334,6.9184131103592,6.14850155457301,6.28954870793304,6.0375450666976,7.09400216081324
RUNX3,4.19381874335076,4.54608214065665,4.11250423619216,4.8528291362923,4.9207645506396,5.22290290630181,4.71579811280258,4.57018050778161,4.78409638409577,5.30562193700558
SYF2,6.6488157024619,6.65709561827011,6.73438482530629,6.64041940560381,7.01284190522008,6.88052536214212,6.41183208873248,6.37084296758315,6.57379250477425,6.95505776859128
RSRP1,6.01646118779852,6.3044988310684,6.09086472982503,6.33220687099093,6.86465527132594,6.98097587271177,6.38584635904191,6.42468538827333,6.49220055141962,6.90107336447958
TMEM50A,8.28605982377714,8.1669063075483,7.99029429528011,7.9151972934603,8.34511662361545,8.15338790051178,8.06192397161139,8.0468233905047,8.2852770733372,8.39682497496245
RHCE,0.0867101847879197,0.0586144434948952,0.105052615274916,0.12265260075573,0,0.0679798270315803,0.153665262343355,0.107686640496379,0.117151717195248,0
LDLRAP1,3.83235009425453,4.14093435230679,3.46720869789548,3.7442056729246,3.73101880737439,4.26018249454645,3.39339743706572,3.46929631525222,3.75402957187796,3.88222255745477
MAN1C1,1.86427084160188,2.25851542409034,1.55656864985079,1.84494515149974,1.59239200593526,1.98266232258509,2.19518374547905,1.52865331624853,1.87690801019195,2.04585315837105
AUNIP,0.585646844354696,0.46159142239172,0.966410247062122,0.488980036658776,0,0.831860767374766,2.29800730276839,2.13953831511529,1.13525623585345,0.36349375712652
PAQR7,1.46751756570632,1.31773372558585,1.25576064750684,1.20021977209135,1.84809294368468,1.24796566763823,1.60602965361787,1.79505342113297,1.33493793950855,1.43379305561182
STMN1,6.57562013055959,6.25704257987475,5.96573828335777,5.90088547489048,6.25609273237643,5.664505633844,6.39596089213667,5.9136089851108,6.17712292672258,6.03348813597666
PAFAH2,2.86290658213029,2.53232580975506,3.26598728331032,3.10819947951692,2.71298537145195,2.1684225440614,2.52497816026922,2.809806875215,3.37603509007797,2.98348051956951
SLC30A2,0,0.195126002632155,0.367590376201194,0.0867626309267007,1.57603059963048,0.772104677841921,0.556855049164661,0.624202725895371,0.30609962782677,0.260748512332103
TRIM63,0,0.108794034114745,0.549633337628053,0.116110443365793,0.200180478029105,0.0642889137057483,0,0.0518571558429357,0,0.618897310779263
PDIK1L,2.5586599458118,2.33589886701536,2.68720773788321,2.51369215378292,2.85242249444761,2.1113033881794,2.56858894044562,2.44496059039964,2.83556508204884,2.68868009690313
FAM110D,1.16250136318688,1.74105629850338,0.728197117710006,1.05647581914294,0.752678472557772,0.943100273642179,0.833144331642425,0.653155813933949,1.83736077432168,0.989896073052877
ZNF593,8.62374596818927,8.2831312154317,8.96208425860507,8.24463747148279,8.37747759748161,8.15078311806072,8.764836270695,8.80916092826225,8.02987561320335,7.74165227582028
CNKSR1,3.33028257965463,2.61368547597172,4.09424978522512,3.2361943648755,3.7845638531886,1.9653337644314,3.42907942918483,3.56176570722334,3.2749182659258,2.96260185605475
CEP85,1.79103900767476,1.71991344654436,1.95433194051173,1.87363760086852,2.0461194135366,1.88450273073347,2.13799935507966,2.35179917363689,2.20169434382196,2.28957365309917
SH3BGRL3,12.125765920826,12.2717639673409,12.2227465041253,12.3915212451134,11.823797105366,11.7555621895709,12.5100884491342,12.6083016442163,12.7175056095044,12.261865820199
